entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
1562,1426,Mexica,2,Religious Group[8]->Mexica[1426],8.0
1562,1519,Mesoamerica,2,Religious Place[856]->Mesoamerica[1519],856.0
1562,1521,Temple,3,Religious Place[856]->Archaeological monument[1144]->Temple[1521],1144.0
1562,1532,Tenochtitlan,3,Religious Place[856]->Archaeological Site[1413]->Tenochtitlan[1532],1413.0
1562,1533,Basin of Mexico,3,Religious Place[856]->Mesoamerica[1519]->Basin of Mexico[1533],1519.0
1563,8,Religious Group,1,Religious Group[8],
1563,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
1563,26,Japanese Religions,2,Religious Group[8]->Japanese Religions[26],8.0
1563,28,Korean Religions,2,Religious Group[8]->Korean Religions[28],8.0
1563,65,Chinese Buddhist Traditions,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],14.0
1563,66,Chan Buddhism (chan zong 禪宗),4,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65]->Chan Buddhism (chan zong 禪宗)[66],65.0
1563,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1563,364,Japanese Buddhist Traditions,3,Religious Group[8]->Japanese Religions[26]->Japanese Buddhist Traditions[364],26.0
1563,383,Chinese Buddhist Traditions,3,Religious Group[8]->Chinese Religion[123]->Chinese Buddhist Traditions[383],123.0
1563,807,Vietnamese Religions,2,Religious Group[8]->Vietnamese Religions[807],8.0
1563,988,Modern Buddhism,3,Religious Group[8]->Buddhist Traditions[14]->Modern Buddhism[988],14.0
1563,1069,Text,1,Text[1069],
1563,1102,Chinese Buddhist text,2,Text[1069]->Chinese Buddhist text[1102],1069.0
1563,1103,Chan Buddhist text,2,Text[1069]->Chan Buddhist text[1103],1069.0
1563,1291,Chinese Buddhism,2,Religious Group[8]->Chinese Buddhism[1291],8.0
1564,8,Religious Group,1,Religious Group[8],
1564,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1564,1069,Text,1,Text[1069],
1564,1083,Early Chinese text,2,Text[1069]->Early Chinese text[1083],1069.0
1564,1084,Excavated text,2,Text[1069]->Excavated text[1084],1069.0
1564,1106,Cosmology,2,Text[1069]->Cosmology[1106],1069.0
1564,1107,Daoist text,2,Text[1069]->Daoist text[1107],1069.0
1564,1108,Daoism,2,Religious Group[8]->Daoism[1108],8.0
1564,1118,Cosmogony,2,Text[1069]->Cosmogony[1118],1069.0
1564,1123,Early Chinese Traditions,2,Religious Group[8]->Early Chinese Traditions[1123],8.0
1564,1251,Yellow and Yangzi Rivers Region,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],8.0
1570,8,Religious Group,1,Religious Group[8],
1570,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1570,256,Shiite/Shi'a,3,Religious Group[8]->Islamic Traditions[24]->Shiite/Shi'a[256],24.0
1570,273,Sufism,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],24.0
1570,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
1570,968,Transnational Islam,3,Religious Group[8]->Islamic Traditions[24]->Transnational Islam[968],24.0
1570,1037,South Asian Religion,2,Religious Group[8]->South Asian Religion[1037],8.0
1570,1390,Shi'a Islam,2,Religious Group[8]->Shi'a Islam[1390],8.0
1571,8,Religious Group,1,Religious Group[8],
1571,856,Religious Place,1,Religious Place[856],
1571,923,Shrine,2,Religious Place[856]->Shrine[923],856.0
1571,1244,Hinduism,2,Religious Group[8]->Hinduism[1244],8.0
1571,1327,Shaktism,3,Religious Group[8]->Hinduism[1244]->Shaktism[1327],1244.0
1572,8,Religious Group,1,Religious Group[8],
1572,22,Greek Religions,2,Religious Group[8]->Greek Religions[22],8.0
1572,741,Hellenistic Religions,2,Religious Group[8]->Hellenistic Religions[741],8.0
1572,776,Ancient Mediterranean,2,Religious Group[8]->Ancient Mediterranean[776],8.0
1572,856,Religious Place,1,Religious Place[856],
1572,865,Temple,2,Religious Place[856]->Temple[865],856.0
1572,900,Roman Religions,2,Religious Group[8]->Roman Religions[900],8.0
1572,923,Shrine,2,Religious Place[856]->Shrine[923],856.0
1572,928,Temenos,2,Religious Place[856]->Temenos[928],856.0
1572,932,Sacred Enclosure,2,Religious Place[856]->Sacred Enclosure[932],856.0
1572,982,Greek Cult,2,Religious Group[8]->Greek Cult[982],8.0
1572,1100,Aegean,2,Religious Place[856]->Aegean[1100],856.0
1572,1199,Graeco-Roman,2,Religious Place[856]->Graeco-Roman[1199],856.0
1572,1413,Archaeological Site,2,Religious Place[856]->Archaeological Site[1413],856.0
1572,1476,Sacred Land,2,Religious Place[856]->Sacred Land[1476],856.0
1573,8,Religious Group,1,Religious Group[8],
1573,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1573,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
1573,290,Shafi'i,4,Religious Group[8]->Islamic Traditions[24]->Sunni[284]->Shafi'i[290],284.0
1573,1069,Text,1,Text[1069],
1573,1296,Rule Text,2,Text[1069]->Rule Text[1296],1069.0
1573,1462,Shari'a,2,Text[1069]->Shari'a[1462],1069.0
1573,1469,Fiqh,2,Text[1069]->Fiqh[1469],1069.0
1573,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
1574,8,Religious Group,1,Religious Group[8],
1574,34,Mesopotamian Religions,2,Religious Group[8]->Mesopotamian Religions[34],8.0
1574,333,Old Babylonian Religions,3,Religious Group[8]->Mesopotamian Religions[34]->Old Babylonian Religions[333],34.0
1575,8,Religious Group,1,Religious Group[8],
1575,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1575,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
1575,1069,Text,1,Text[1069],
1575,1321,Islamic Modernization,3,Religious Group[8]->Islamic Traditions[24]->Islamic Modernization[1321],24.0
1575,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
1575,1527,Islam in Africa,3,Religious Group[8]->Islamic Traditions[24]->Islam in Africa[1527],24.0
1576,8,Religious Group,1,Religious Group[8],
1576,776,Ancient Mediterranean,2,Religious Group[8]->Ancient Mediterranean[776],8.0
1576,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
1576,929,Levantine Religion,2,Religious Group[8]->Levantine Religion[929],8.0
1576,930,Syro-Palestinian Religion,2,Religious Group[8]->Syro-Palestinian Religion[930],8.0
1576,979,Prophecy,2,Religious Group[8]->Prophecy[979],8.0
1576,1069,Text,1,Text[1069],
1576,1075,Scripture,2,Text[1069]->Scripture[1075],1069.0
1576,1120,Canonical texts,2,Text[1069]->Canonical texts[1120],1069.0
1576,1255,Biblical Prophets,2,Text[1069]->Biblical Prophets[1255],1069.0
1576,1256,Early Jewish Literature,2,Text[1069]->Early Jewish Literature[1256],1069.0
1576,1293,Israelite Religion,2,Religious Group[8]->Israelite Religion[1293],8.0
1576,1308,Judeans and Israelites,2,Religious Group[8]->Judeans and Israelites[1308],8.0
1576,1361,Near East,2,Religious Group[8]->Near East[1361],8.0
1576,1433,Southern Levant,2,Religious Group[8]->Southern Levant[1433],8.0
1576,1437,Temple Buildings and Temple Cult in southern Levant,2,Religious Group[8]->Temple Buildings and Temple Cult in southern Levant[1437],8.0
1577,8,Religious Group,1,Religious Group[8],
1577,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
1577,856,Religious Place,1,Religious Place[856],
1577,924,Open-Air Sanctuary,2,Religious Place[856]->Open-Air Sanctuary[924],856.0
1577,1003,Monastery,2,Religious Place[856]->Monastery[1003],856.0
1577,1475,Sacred Territory,2,Religious Place[856]->Sacred Territory[1475],856.0
1577,1476,Sacred Land,2,Religious Place[856]->Sacred Land[1476],856.0
1577,1536,Sacred mountain,2,Religious Place[856]->Sacred mountain[1536],856.0
1578,8,Religious Group,1,Religious Group[8],
1578,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1578,172,Orthodox/Eastern Christian,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],18.0
1578,179,Orthodox Christianity,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Orthodox Christianity[179],172.0
1578,856,Religious Place,1,Religious Place[856],
1578,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1578,1537,Cathedral,2,Religious Place[856]->Cathedral[1537],856.0
1579,8,Religious Group,1,Religious Group[8],
1579,1069,Text,1,Text[1069],
1579,1173,Purana,2,Text[1069]->Purana[1173],1069.0
1579,1244,Hinduism,2,Religious Group[8]->Hinduism[1244],8.0
1581,8,Religious Group,1,Religious Group[8],
1581,27,Jewish Traditions,2,Religious Group[8]->Jewish Traditions[27],8.0
1581,776,Ancient Mediterranean,2,Religious Group[8]->Ancient Mediterranean[776],8.0
1581,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
1581,929,Levantine Religion,2,Religious Group[8]->Levantine Religion[929],8.0
1581,979,Prophecy,2,Religious Group[8]->Prophecy[979],8.0
1581,1069,Text,1,Text[1069],
1581,1075,Scripture,2,Text[1069]->Scripture[1075],1069.0
1581,1120,Canonical texts,2,Text[1069]->Canonical texts[1120],1069.0
1581,1254,Jewish Court Tales,2,Text[1069]->Jewish Court Tales[1254],1069.0
1581,1255,Biblical Prophets,2,Text[1069]->Biblical Prophets[1255],1069.0
1581,1256,Early Jewish Literature,2,Text[1069]->Early Jewish Literature[1256],1069.0
1581,1293,Israelite Religion,2,Religious Group[8]->Israelite Religion[1293],8.0
1581,1308,Judeans and Israelites,2,Religious Group[8]->Judeans and Israelites[1308],8.0
1581,1310,Divination,2,Religious Group[8]->Divination[1310],8.0
1581,1361,Near East,2,Religious Group[8]->Near East[1361],8.0
1581,1545,Rewriting/Rewritten Bible,2,Text[1069]->Rewriting/Rewritten Bible[1545],1069.0
1581,1606,Hebrew Bible,2,Text[1069]->Hebrew Bible[1606],1069.0
1581,1696,Ancient Western Asia,2,Text[1069]->Ancient Western Asia[1696],1069.0
1581,1733,Oracle,2,Text[1069]->Oracle[1733],1069.0
1581,1747,Language,1,Language[1747],
1581,1977,Afro-Asiatic,2,Language[1747]->Afro-Asiatic[1977],1747.0
1581,3237,Semitic,3,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],1977.0
1581,4434,West Semitic,4,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],3237.0
1581,5695,Central Semitic,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],4434.0
1581,7096,Northwest Semitic,6,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096],5695.0
1581,8597,Canaanite,7,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597],7096.0
1581,9968,Hebrewic,8,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968],8597.0
1581,11121,Ancient Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121],9968.0
1581,14827,Greek,2,Language[1747]->Greek[14827],1747.0
1581,27691,Divination,2,Text[1069]->Divination[27691],1069.0
1581,36477,Biblical Hebrew,10,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121]->Biblical Hebrew[36477],11121.0
1581,43514,Interpretation of text,2,Text[1069]->Interpretation of text[43514],1069.0
1581,43542,Poetry,2,Text[1069]->Poetry[43542],1069.0
1581,43602,Septuagint,2,Text[1069]->Septuagint[43602],1069.0
1581,43606,Ancient Semitic Text,2,Text[1069]->Ancient Semitic Text[43606],1069.0
1582,8,Religious Group,1,Religious Group[8],
1582,42,Roman Religious Traditions,2,Religious Group[8]->Roman Religious Traditions[42],8.0
1582,299,Roman State Religions,3,Religious Group[8]->Roman Religious Traditions[42]->Roman State Religions[299],42.0
1582,734,Italic Religions,3,Religious Group[8]->Roman Religious Traditions[42]->Italic Religions[734],42.0
1582,736,Roman Private Religions,3,Religious Group[8]->Roman Religious Traditions[42]->Roman Private Religions[736],42.0
1582,900,Roman Religions,2,Religious Group[8]->Roman Religions[900],8.0
1582,974,Rome,2,Religious Group[8]->Rome[974],8.0
1582,1539,Roman - Latium,3,Religious Group[8]->Roman Religions[900]->Roman - Latium[1539],900.0
1584,8,Religious Group,1,Religious Group[8],
1584,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1584,284,Sunni,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],24.0
1584,1069,Text,1,Text[1069],
1584,1321,Islamic Modernization,3,Religious Group[8]->Islamic Traditions[24]->Islamic Modernization[1321],24.0
1584,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
1585,8,Religious Group,1,Religious Group[8],
1585,1069,Text,1,Text[1069],
1585,1102,Chinese Buddhist text,2,Text[1069]->Chinese Buddhist text[1102],1069.0
1585,1103,Chan Buddhist text,2,Text[1069]->Chan Buddhist text[1103],1069.0
1585,1291,Chinese Buddhism,2,Religious Group[8]->Chinese Buddhism[1291],8.0
1585,1301,Religious History,2,Text[1069]->Religious History[1301],1069.0
1587,8,Religious Group,1,Religious Group[8],
1587,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1587,856,Religious Place,1,Religious Place[856],
1587,870,Basilica,2,Religious Place[856]->Basilica[870],856.0
1587,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
1587,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1587,1144,Archaeological monument,2,Religious Place[856]->Archaeological monument[1144],856.0
1587,1413,Archaeological Site,2,Religious Place[856]->Archaeological Site[1413],856.0
1588,8,Religious Group,1,Religious Group[8],
1588,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1588,1069,Text,1,Text[1069],
1588,1321,Islamic Modernization,3,Religious Group[8]->Islamic Traditions[24]->Islamic Modernization[1321],24.0
1588,1369,Islamic Revival,3,Religious Group[8]->Islamic Traditions[24]->Islamic Revival[1369],24.0
1588,1469,Fiqh,2,Text[1069]->Fiqh[1469],1069.0
1588,1473,Qur'anic commentary (Tafsir),2,Text[1069]->Qur'anic commentary (Tafsir)[1473],1069.0
1588,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
1589,8,Religious Group,1,Religious Group[8],
1589,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1589,905,Abrahamic,2,Religious Group[8]->Abrahamic[905],8.0
1589,1069,Text,1,Text[1069],
1589,1120,Canonical texts,2,Text[1069]->Canonical texts[1120],1069.0
1591,8,Religious Group,1,Religious Group[8],
1591,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
1591,856,Religious Place,1,Religious Place[856],
1591,857,Monument,2,Religious Place[856]->Monument[857],856.0
1591,865,Temple,2,Religious Place[856]->Temple[865],856.0
1591,927,Religious Complex,2,Religious Place[856]->Religious Complex[927],856.0
1591,934,Shrines,2,Religious Place[856]->Shrines[934],856.0
1591,992,Tibetan Buddhism,2,Religious Group[8]->Tibetan Buddhism[992],8.0
1591,993,Tantric Buddhism,2,Religious Group[8]->Tantric Buddhism[993],8.0
1591,1037,South Asian Religion,2,Religious Group[8]->South Asian Religion[1037],8.0
1591,1238,Religious Practice,2,Religious Group[8]->Religious Practice[1238],8.0
1594,8,Religious Group,1,Religious Group[8],
1594,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1594,856,Religious Place,1,Religious Place[856],
1594,1448,Tunisia,2,Religious Place[856]->Tunisia[1448],856.0
1594,1488,Mosque,2,Religious Place[856]->Mosque[1488],856.0
1595,8,Religious Group,1,Religious Group[8],
1595,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
1595,1069,Text,1,Text[1069],
1595,1084,Excavated text,2,Text[1069]->Excavated text[1084],1069.0
1595,1106,Cosmology,2,Text[1069]->Cosmology[1106],1069.0
1595,1123,Early Chinese Traditions,2,Religious Group[8]->Early Chinese Traditions[1123],8.0
1595,1166,Tsinghua Text,2,Text[1069]->Tsinghua Text[1166],1069.0
1600,8,Religious Group,1,Religious Group[8],
1600,20,Egyptian Religions,2,Religious Group[8]->Egyptian Religions[20],8.0
1600,856,Religious Place,1,Religious Place[856],
1600,865,Temple,2,Religious Place[856]->Temple[865],856.0
1600,929,Levantine Religion,2,Religious Group[8]->Levantine Religion[929],8.0
1600,1134,Cult of Hathor,3,Religious Group[8]->Egyptian Religions[20]->Cult of Hathor[1134],20.0
1600,1195,Egypt,2,Religious Place[856]->Egypt[1195],856.0
1601,8,Religious Group,1,Religious Group[8],
1601,856,Religious Place,1,Religious Place[856],
1601,1360,Neolithic,2,Religious Group[8]->Neolithic[1360],8.0
1601,1361,Near East,2,Religious Group[8]->Near East[1361],8.0
1601,1554,Ritual centre,2,Religious Place[856]->Ritual centre[1554],856.0
1602,8,Religious Group,1,Religious Group[8],
1602,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
1602,65,Chinese Buddhist Traditions,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],14.0
1602,1069,Text,1,Text[1069],
1602,1102,Chinese Buddhist text,2,Text[1069]->Chinese Buddhist text[1102],1069.0
1603,8,Religious Group,1,Religious Group[8],
1603,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
1603,172,Orthodox/Eastern Christian,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],18.0
1603,179,Orthodox Christianity,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Orthodox Christianity[179],172.0
1603,856,Religious Place,1,Religious Place[856],
1603,1021,Orthodoxy,2,Religious Group[8]->Orthodoxy[1021],8.0
1603,1126,Greece,2,Religious Place[856]->Greece[1126],856.0
1603,1223,Thessaly,3,Religious Place[856]->Greece[1126]->Thessaly[1223],1126.0
1603,1420,Greek Orthodox,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Greek Orthodox[1420],172.0
1604,8,Religious Group,1,Religious Group[8],
1604,856,Religious Place,1,Religious Place[856],
1604,929,Levantine Religion,2,Religious Group[8]->Levantine Religion[929],8.0
1604,1067,Tomb,2,Religious Place[856]->Tomb[1067],856.0
1604,1293,Israelite Religion,2,Religious Group[8]->Israelite Religion[1293],8.0
1605,8,Religious Group,1,Religious Group[8],
1605,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1605,1069,Text,1,Text[1069],
1605,1469,Fiqh,2,Text[1069]->Fiqh[1469],1069.0
1605,1473,Qur'anic commentary (Tafsir),2,Text[1069]->Qur'anic commentary (Tafsir)[1473],1069.0
1605,1524,Scholastic text,2,Text[1069]->Scholastic text[1524],1069.0
1606,8,Religious Group,1,Religious Group[8],
1606,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
1606,1069,Text,1,Text[1069],
1606,1301,Religious History,2,Text[1069]->Religious History[1301],1069.0
1606,1390,Shi'a Islam,2,Religious Group[8]->Shi'a Islam[1390],8.0
1606,1513,Islamic Theology,2,Text[1069]->Islamic Theology[1513],1069.0
1606,1555,Esoterics,2,Religious Group[8]->Esoterics[1555],8.0
1607,8,Religious Group,1,Religious Group[8],
1607,24,Islamic Traditions,2,Religious Group[8]->Islamic Traditions[24],8.0
