"entry_id","entry_tag","entrytag_id","parent_tag_id","level","path","approved"
1910,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1911,Religious Group,8,,1,Religious Group[8],true
1911,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1912,Religious Group,8,,1,Religious Group[8],true
1912,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1913,Religious Group,8,,1,Religious Group[8],true
1913,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1914,Religious Group,8,,1,Religious Group[8],true
1914,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1915,Religious Group,8,,1,Religious Group[8],true
1915,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1916,Religious Group,8,,1,Religious Group[8],true
1916,Yahwism,1712,8,2,Religious Group[8]->Yahwism[1712],true
1917,Religious Group,8,,1,Religious Group[8],true
1917,UFO Religion,787,8,2,Religious Group[8]->UFO Religion[787],true
1917,Religious Place,856,,1,Religious Place[856],true
1917,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1917,Shrines,934,856,2,Religious Place[856]->Shrines[934],true
1917,Sacred Land,1476,856,2,Religious Place[856]->Sacred Land[1476],true
1918,Religious Group,8,,1,Religious Group[8],true
1918,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1918,Confucian (rujia 儒家) Traditions,131,123,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],true
1918,Neo-Confucian Traditions,133,131,4,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131]->Neo-Confucian Traditions[133],true
1918,Confucianism,1085,8,2,Religious Group[8]->Confucianism[1085],true
1918,Contemporary Neo-Confucianism,1714,1085,3,Religious Group[8]->Confucianism[1085]->Contemporary Neo-Confucianism[1714],true
1919,Religious Group,8,,1,Religious Group[8],true
1919,Ancient Mediterranean,776,8,2,Religious Group[8]->Ancient Mediterranean[776],true
1919,Religious Place,856,,1,Religious Place[856],true
1919,Temple,865,856,2,Religious Place[856]->Temple[865],true
1919,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1919,Sacred Enclosure,932,856,2,Religious Place[856]->Sacred Enclosure[932],true
1919,Sacred mountain,1536,856,2,Religious Place[856]->Sacred mountain[1536],true
1919,Ritual centre,1554,856,2,Religious Place[856]->Ritual centre[1554],true
1919,Elymian Religion,1715,8,2,Religious Group[8]->Elymian Religion[1715],true
1919,Sicily,1716,856,2,Religious Place[856]->Sicily[1716],true
1921,Religious Group,8,,1,Religious Group[8],true
1921,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1921,Chinese Common Religions,126,123,3,Religious Group[8]->Chinese Religion[123]->Chinese Common Religions[126],true
1921,Text,1069,,1,Text[1069],true
1921,Early Chinese text,1083,1069,2,Text[1069]->Early Chinese text[1083],true
1921,Beida Strips,1717,1083,3,Text[1069]->Early Chinese text[1083]->Beida Strips[1717],true
1924,Religious Group,8,,1,Religious Group[8],true
1924,Jewish Traditions,27,8,2,Religious Group[8]->Jewish Traditions[27],true
1924,Text,1069,,1,Text[1069],true
1924,Biblical Prophets,1255,1069,2,Text[1069]->Biblical Prophets[1255],true
1924,Israelite Religion,1293,8,2,Religious Group[8]->Israelite Religion[1293],true
1924,Religious History,1301,1069,2,Text[1069]->Religious History[1301],true
1924,Judeans and Israelites,1308,8,2,Religious Group[8]->Judeans and Israelites[1308],true
1924,Hebrew Bible,1606,1069,2,Text[1069]->Hebrew Bible[1606],true
1928,Religious Group,8,,1,Religious Group[8],true
1928,Islamic Traditions,24,8,2,Religious Group[8]->Islamic Traditions[24],true
1928,Sufism,273,24,3,Religious Group[8]->Islamic Traditions[24]->Sufism[273],true
1928,Tijäniyyah,283,273,4,Religious Group[8]->Islamic Traditions[24]->Sufism[273]->Tijäniyyah[283],true
1938,Religious Group,8,,1,Religious Group[8],true
1938,Babi and Baha’i Faiths ,12,8,2,Religious Group[8]->Babi and Baha’i Faiths [12],true
1938,Baha’i World Faith,62,12,3,Religious Group[8]->Babi and Baha’i Faiths [12]->Baha’i World Faith[62],true
1939,Religious Group,8,,1,Religious Group[8],true
1939,Religious Place,856,,1,Religious Place[856],true
1939,Orthodoxy,1021,8,2,Religious Group[8]->Orthodoxy[1021],true
1939,Greece,1126,856,2,Religious Place[856]->Greece[1126],true
1939,Christian,1573,8,2,Religious Group[8]->Christian[1573],true
1939,Christian Orthodox,1706,1573,3,Religious Group[8]->Christian[1573]->Christian Orthodox[1706],true
1939,Epirus,1720,1126,3,Religious Place[856]->Greece[1126]->Epirus[1720],true
1940,Religious Group,8,,1,Religious Group[8],true
1940,Aladura,1017,8,2,Religious Group[8]->Aladura[1017],true
1940,"The Holy Apostles Community, Ori-Oke Iwamimo",1718,1017,3,"Religious Group[8]->Aladura[1017]->The Holy Apostles Community, Ori-Oke Iwamimo[1718]",true
1941,Religious Group,8,,1,Religious Group[8],true
1941,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
1941,Chinese Buddhist Traditions,65,14,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],true
1941,Huayan school (huayan zong 華嚴宗),70,65,4,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65]->Huayan school (huayan zong 華嚴宗)[70],true
1941,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1941,Text,1069,,1,Text[1069],true
1941,Confucianism,1085,8,2,Religious Group[8]->Confucianism[1085],true
1941,Self-Cultivation,1595,123,3,Religious Group[8]->Chinese Religion[123]->Self-Cultivation[1595],true
1941,Contemporary Neo-Confucianism,1714,1085,3,Religious Group[8]->Confucianism[1085]->Contemporary Neo-Confucianism[1714],true
1941,Modern Classics in Chinese Philosophy,1721,1069,2,Text[1069]->Modern Classics in Chinese Philosophy[1721],true
1942,Religious Group,8,,1,Religious Group[8],true
1942,Mesopotamian Religions,34,8,2,Religious Group[8]->Mesopotamian Religions[34],true
1942,Religious Place,856,,1,Religious Place[856],true
1942,Near East,1361,8,2,Religious Group[8]->Near East[1361],true
1942,Mesopotamian Religion,1397,8,2,Religious Group[8]->Mesopotamian Religion[1397],true
1942,Early Bronze Age,1429,8,2,Religious Group[8]->Early Bronze Age[1429],true
1942,North Mesopotamia,1562,856,2,Religious Place[856]->North Mesopotamia[1562],true
1942,Mesopotamia,1630,856,2,Religious Place[856]->Mesopotamia[1630],true
1942,Middle Euphrates,1722,8,2,Religious Group[8]->Middle Euphrates[1722],true
1943,Religious Group,8,,1,Religious Group[8],true
1943,South American Religions,508,8,2,Religious Group[8]->South American Religions[508],true
1943,Catholic,999,8,2,Religious Group[8]->Catholic[999],true
1944,Religious Group,8,,1,Religious Group[8],true
1944,Islamic Traditions,24,8,2,Religious Group[8]->Islamic Traditions[24],true
1944,Southeast Asian Religions,808,8,2,Religious Group[8]->Southeast Asian Religions[808],true
1944,Indic Religion,894,8,2,Religious Group[8]->Indic Religion[894],true
1944,Text,1069,,1,Text[1069],true
1944,Cosmology,1106,1069,2,Text[1069]->Cosmology[1106],true
1944,Canonical texts,1120,1069,2,Text[1069]->Canonical texts[1120],true
1944,Southeast Asian Hinduism,1243,8,2,Religious Group[8]->Southeast Asian Hinduism[1243],true
1944,Religious Holidays,1284,1069,2,Text[1069]->Religious Holidays[1284],true
1944,Calendar,1724,1069,2,Text[1069]->Calendar[1724],true
1944,Language,1747,,1,Language[1747],true
1944,Austronesian,1807,1747,2,Language[1747]->Austronesian[1807],true
1944,Malayo-Polynesian,2158,1807,3,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],true
1944,Malayo-Sumbawan,3523,2158,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523],true
1944,North and East Malayo-Sumbawan,4858,3523,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858],true
1944,Aceh-Chamic,6154,4858,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858]->Aceh-Chamic[6154],true
1944,Chamic,7578,6154,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858]->Aceh-Chamic[6154]->Chamic[7578],true
1944,Coastal Chamic,9076,7578,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858]->Aceh-Chamic[6154]->Chamic[7578]->Coastal Chamic[9076],true
1944,Cham,10309,9076,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858]->Aceh-Chamic[6154]->Chamic[7578]->Coastal Chamic[9076]->Cham[10309],true
1944,Eastern Cham,11311,10309,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Malayo-Sumbawan[3523]->North and East Malayo-Sumbawan[4858]->Aceh-Chamic[6154]->Chamic[7578]->Coastal Chamic[9076]->Cham[10309]->Eastern Cham[11311],true
1945,Religious Group,8,,1,Religious Group[8],true
1945,Subaltern Religion,1038,8,2,Religious Group[8]->Subaltern Religion[1038],true
1945,Hinduism,1244,8,2,Religious Group[8]->Hinduism[1244],true
1945,Ancestral Worship,1551,8,2,Religious Group[8]->Ancestral Worship[1551],true
1946,Religious Group,8,,1,Religious Group[8],true
1946,Religious Place,856,,1,Religious Place[856],true
1946,Mausoleum,1271,856,2,Religious Place[856]->Mausoleum[1271],true
1946,Mesoamerica,1519,856,2,Religious Place[856]->Mesoamerica[1519],true
1946,Classic Maya,1723,8,2,Religious Group[8]->Classic Maya[1723],true
1947,Religious Group,8,,1,Religious Group[8],true
1947,Religious Place,856,,1,Religious Place[856],true
1947,Ancient Syrian Religion,918,8,2,Religious Group[8]->Ancient Syrian Religion[918],true
1947,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1947,Temple,1521,1144,3,Religious Place[856]->Archaeological monument[1144]->Temple[1521],true
1947,Ancient Western Asia,1702,8,2,Religious Group[8]->Ancient Western Asia[1702],true
1948,Religious Group,8,,1,Religious Group[8],true
1948,Hellenistic Religions,741,8,2,Religious Group[8]->Hellenistic Religions[741],true
1948,Religious Place,856,,1,Religious Place[856],true
1948,Temple,865,856,2,Religious Place[856]->Temple[865],true
1948,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1948,City,1068,856,2,Religious Place[856]->City[1068],true
1948,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1948,Egypt,1195,856,2,Religious Place[856]->Egypt[1195],true
1948,Alexandria,1198,856,2,Religious Place[856]->Alexandria[1198],true
1949,Religious Group,8,,1,Religious Group[8],true
1949,Hellenistic Religions,741,8,2,Religious Group[8]->Hellenistic Religions[741],true
1949,Religious Place,856,,1,Religious Place[856],true
1949,Temple,865,856,2,Religious Place[856]->Temple[865],true
1949,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1949,City,1068,856,2,Religious Place[856]->City[1068],true
1949,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1949,Egypt,1195,856,2,Religious Place[856]->Egypt[1195],true
1949,Alexandria,1198,856,2,Religious Place[856]->Alexandria[1198],true
1950,Religious Group,8,,1,Religious Group[8],true
1950,Hellenistic Religions,741,8,2,Religious Group[8]->Hellenistic Religions[741],true
1950,Religious Place,856,,1,Religious Place[856],true
1950,Temple,865,856,2,Religious Place[856]->Temple[865],true
1950,Religious Complex,927,856,2,Religious Place[856]->Religious Complex[927],true
1950,City,1068,856,2,Religious Place[856]->City[1068],true
1950,Archaeological monument,1144,856,2,Religious Place[856]->Archaeological monument[1144],true
1950,Egypt,1195,856,2,Religious Place[856]->Egypt[1195],true
1950,Alexandria,1198,856,2,Religious Place[856]->Alexandria[1198],true
1951,Religious Group,8,,1,Religious Group[8],true
1951,Abrahamic,905,8,2,Religious Group[8]->Abrahamic[905],true
1951,Christian,1618,905,3,Religious Group[8]->Abrahamic[905]->Christian[1618],true
1951,African Religions,1649,1618,4,Religious Group[8]->Abrahamic[905]->Christian[1618]->African Religions[1649],true
1951,Olumba Olumba,1727,1649,5,Religious Group[8]->Abrahamic[905]->Christian[1618]->African Religions[1649]->Olumba Olumba[1727],true
1952,Religious Group,8,,1,Religious Group[8],true
1952,Chinese Religion,123,8,2,Religious Group[8]->Chinese Religion[123],true
1952,Text,1069,,1,Text[1069],true
1952,Early Chinese text,1083,1069,2,Text[1069]->Early Chinese text[1083],true
1952,Excavated text,1084,1069,2,Text[1069]->Excavated text[1084],true
1952,Daoist text,1107,1069,2,Text[1069]->Daoist text[1107],true
1952,Daoism,1108,8,2,Religious Group[8]->Daoism[1108],true
1952,Canonical texts,1120,1069,2,Text[1069]->Canonical texts[1120],true
1952,Early Chinese Traditions,1123,8,2,Religious Group[8]->Early Chinese Traditions[1123],true
1952,Yellow and Yangzi Rivers Region,1251,8,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],true
1952,Chinese Daoist Text,1680,1069,2,Text[1069]->Chinese Daoist Text[1680],true
1956,Religious Group,8,,1,Religious Group[8],true
1956,Medieval Christianity,984,8,2,Religious Group[8]->Medieval Christianity[984],true
1956,Text,1069,,1,Text[1069],true
1956,Catholic text,1115,1069,2,Text[1069]->Catholic text[1115],true
1956,Religious History,1301,1069,2,Text[1069]->Religious History[1301],true
1956,Western Medieval text,1404,1069,2,Text[1069]->Western Medieval text[1404],true
1956,Christian Theology,1424,1069,2,Text[1069]->Christian Theology[1424],true
1956,Christianity,1570,8,2,Religious Group[8]->Christianity[1570],true
1956,Biblical imagery,1730,1424,3,Text[1069]->Christian Theology[1424]->Biblical imagery[1730],true
1956,Papal encyclical,1731,1115,3,Text[1069]->Catholic text[1115]->Papal encyclical[1731],true
1956,Medieval Christians,1732,1570,3,Religious Group[8]->Christianity[1570]->Medieval Christians[1732],true
1957,Religious Group,8,,1,Religious Group[8],true
1957,Religious Place,856,,1,Religious Place[856],true
1957,Monastery,1003,856,2,Religious Place[856]->Monastery[1003],true
1957,Monasticism,1168,8,2,Religious Group[8]->Monasticism[1168],true
1957,Egypt,1195,856,2,Religious Place[856]->Egypt[1195],true
1957,Middle Egypt,1383,1195,3,Religious Place[856]->Egypt[1195]->Middle Egypt[1383],true
1957,Christian,1573,8,2,Religious Group[8]->Christian[1573],true
1958,Religious Group,8,,1,Religious Group[8],true
1958,African Religion,1012,8,2,Religious Group[8]->African Religion[1012],true
1959,Religious Group,8,,1,Religious Group[8],true
1959,Egyptian Religions,20,8,2,Religious Group[8]->Egyptian Religions[20],true
1959,Ancient Mediterranean,776,8,2,Religious Group[8]->Ancient Mediterranean[776],true
1959,Text,1069,,1,Text[1069],true
1959,Ancient Greek text,1235,1069,2,Text[1069]->Ancient Greek text[1235],true
1959,Divination,1310,8,2,Religious Group[8]->Divination[1310],true
1959,Magic,1648,1069,2,Text[1069]->Magic[1648],true
1959,Oracle,1733,1069,2,Text[1069]->Oracle[1733],true
1959,Ancient Magicians,1739,20,3,Religious Group[8]->Egyptian Religions[20]->Ancient Magicians[1739],true
1959,Ancient Egyptian Religions,1740,20,3,Religious Group[8]->Egyptian Religions[20]->Ancient Egyptian Religions[1740],true
1959,Language,1747,,1,Language[1747],true
1959,Greek,14827,1747,2,Language[1747]->Greek[14827],true
1960,Religious Group,8,,1,Religious Group[8],true
1960,Religious Place,856,,1,Religious Place[856],true
1960,Basilica,870,856,2,Religious Place[856]->Basilica[870],true
1960,Monastery,1003,856,2,Religious Place[856]->Monastery[1003],true
1960,Monasticism,1168,8,2,Religious Group[8]->Monasticism[1168],true
1960,Early Christian Monasticism in Egypt,1169,8,2,Religious Group[8]->Early Christian Monasticism in Egypt[1169],true
1960,Cemetery,1197,856,2,Religious Place[856]->Cemetery[1197],true
1960,Hermits,1472,8,2,Religious Group[8]->Hermits[1472],true
1960,Christianity,1570,8,2,Religious Group[8]->Christianity[1570],true
1960,Christian,1573,8,2,Religious Group[8]->Christian[1573],true
1961,Religious Group,8,,1,Religious Group[8],true
1961,Pentecostal,1031,8,2,Religious Group[8]->Pentecostal[1031],true
1961,Christianity,1570,8,2,Religious Group[8]->Christianity[1570],true
1962,Religious Group,8,,1,Religious Group[8],true
1962,Buddhist Traditions,14,8,2,Religious Group[8]->Buddhist Traditions[14],true
1962,Chinese Buddhist Traditions,65,14,3,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65],true
1962,Huayan school (huayan zong 華嚴宗),70,65,4,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65]->Huayan school (huayan zong 華嚴宗)[70],true
1962,Chinese Buddhism,1291,8,2,Religious Group[8]->Chinese Buddhism[1291],true
1962,Huayan thought,1738,70,5,Religious Group[8]->Buddhist Traditions[14]->Chinese Buddhist Traditions[65]->Huayan school (huayan zong 華嚴宗)[70]->Huayan thought[1738],true
1963,Religious Group,8,,1,Religious Group[8],true
1963,Religious Place,856,,1,Religious Place[856],true
1963,Greece,1126,856,2,Religious Place[856]->Greece[1126],true
1963,Crete,1326,1126,3,Religious Place[856]->Greece[1126]->Crete[1326],true
1963,Orthodoxy,1561,8,2,Religious Group[8]->Orthodoxy[1561],true
1963,Byzantine,1609,8,2,Religious Group[8]->Byzantine[1609],true
1964,Religious Group,8,,1,Religious Group[8],true
1964,Greek Religions,22,8,2,Religious Group[8]->Greek Religions[22],true
1964,Greek Cult,982,8,2,Religious Group[8]->Greek Cult[982],true
1964,Language,1747,,1,Language[1747],true
1964,Indo-European,1904,1747,2,Language[1747]->Indo-European[1904],true
1964,Classical Indo-European,2479,1904,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],true
1964,Graeco-Phrygian,4027,2479,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],true
1964,Greek,5341,4027,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],true
1965,Religious Group,8,,1,Religious Group[8],true
1965,Religious Place,856,,1,Religious Place[856],true
1965,Monument,857,856,2,Religious Place[856]->Monument[857],true
1965,Medieval Christianity,984,8,2,Religious Group[8]->Medieval Christianity[984],true
1965,Greece,1126,856,2,Religious Place[856]->Greece[1126],true
